Department,年級,編號,班別,科目名稱,任課教授,上課時數正課/實驗實習/書報討論,學分,選必,上課時間,上課地點,限修人數,開課學制
中文所,1,1105041,1,論文寫作指導Academic Writing Seminar,張書豪,1  1/0/0,1,必修,四8,文學院201,0,碩士班課程
中文所,1,1105493,1,經學史研究Study of History of Chinese Classical Canons,張書豪,3  3/0/0,3,選修,"四4,5,6",文學院202,0,碩博合開
中文所,1,1105756,1,敘事文學專題研究The Seminar of Narrative Literature,王瓊玲,3  3/0/0,3,選修,"二7,8,9",文學院201,0,碩博合開
中文所,1,1105764,1,文學與圖像專題研究Topics on Literary Texts and Visual Images,毛文芳,3  3/0/0,3,選修,"二4,5,6",文學院202,0,碩博合開
中文所,1,1105917,1,"地方體驗、敘事應用與數位化—地方知識與紀錄片製作Local Experience, Narrative Application and Digitization- Local Knowledge and Documentary Making",江寶釵 王萬睿,3  3/0/0,3,選修,"二10,11,12",文學院202,0,碩博合開
中文所,1,1106409,1,春秋學專題研究Monographic Study of Spring and Autumn Annals,陳韻,3  3/0/0,3,選修,"三6,7,8",文學院202,0,碩博合開
中文所,1,1106913,1,東亞文化與越南漢學專題Study on East Asian Cultural and Vietnam Sinology,耿慧玲,3  3/0/0,3,選修,"五3,4,5",文學院201,0,碩博合開
