Department,年級,編號,班別,科目名稱,任課教授,上課時數正課/實驗實習/書報討論,學分,選必,上課時間,上課地點,限修人數
軍訓,1,9031072,1,全民國防教育軍事訓練課程(軍訓)-國防科技All-out Defense Education Military Training － Defense Technology,林岳亨,2  2/0/0,1,選修,"二4,5",共同教室大樓419,90
軍訓,1,9031072,2,全民國防教育軍事訓練課程(軍訓)-國防科技All-out Defense Education Military Training － Defense Technology,林岳亨,2  2/0/0,1,選修,"二8,9",共同教室大樓507,125
軍訓,1,9031072,3,全民國防教育軍事訓練課程(軍訓)-國防科技All-out Defense Education Military Training － Defense Technology,林岳亨,2  2/0/0,1,選修,"三4,5",共同教室大樓419,90
軍訓,1,9031077,1,全民國防教育軍事訓練課程(軍訓)-防衛動員All-out Defense Education Military Training － Defense Mobilization,蕭怡婷,2  2/0/0,1,選修,"一4,5",共同教室大樓402,90
軍訓,1,9031077,2,全民國防教育軍事訓練課程(軍訓)-防衛動員All-out Defense Education Military Training － Defense Mobilization,蕭怡婷,2  2/0/0,1,選修,"二4,5",共同教室大樓402,90
軍訓,1,9031077,3,全民國防教育軍事訓練課程(軍訓)-防衛動員All-out Defense Education Military Training － Defense Mobilization,蕭怡婷,2  2/0/0,1,選修,"三4,5",共同教室大樓402,90
軍訓,1,9031077,4,全民國防教育軍事訓練課程(軍訓)-防衛動員All-out Defense Education Military Training － Defense Mobilization,蕭怡婷,2  2/0/0,1,選修,"三8,9",共同教室大樓402,90
